policy,user_id,event_id,rank,action,reward,university_match,category_match
Contextual Thompson Sampling,user_1112,event_33367,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1112,event_33366,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1112,event_33387,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1112,event_33364,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1112,event_33385,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1113,event_33416,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1113,event_33409,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1113,event_33413,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1113,event_33407,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1113,event_33417,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1114,event_33447,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1114,event_33421,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1114,event_33423,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1114,event_33449,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1114,event_33433,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1115,event_33479,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1115,event_33460,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1115,event_33456,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1115,event_33464,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1115,event_33478,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1116,event_33480,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1116,event_33508,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1116,event_33495,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1116,event_33503,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1116,event_33489,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1117,event_33514,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1117,event_33525,1,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1117,event_33538,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1117,event_33518,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1117,event_33520,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1118,event_33551,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1118,event_33548,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1118,event_33555,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1118,event_33559,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1118,event_33547,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1119,event_33593,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1119,event_33576,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1119,event_33575,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1119,event_33594,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1119,event_33580,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1120,event_33600,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1120,event_33605,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1120,event_33612,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1120,event_33609,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1120,event_33621,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1121,event_33638,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1121,event_33658,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1121,event_33642,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1121,event_33654,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1121,event_33644,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1122,event_33687,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1122,event_33675,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1122,event_33666,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1122,event_33665,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1122,event_33672,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1123,event_33697,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1123,event_33695,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1123,event_33701,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1123,event_33711,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1123,event_33703,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1124,event_33725,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1124,event_33739,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1124,event_33749,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1124,event_33748,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1124,event_33740,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1125,event_33757,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1125,event_33777,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1125,event_33761,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1125,event_33772,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1125,event_33770,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1126,event_33795,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1126,event_33794,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1126,event_33785,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1126,event_33780,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1126,event_33790,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1127,event_33811,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1127,event_33817,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1127,event_33821,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1127,event_33824,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1127,event_33837,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1128,event_33856,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1128,event_33858,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1128,event_33865,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1128,event_33845,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1128,event_33841,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1129,event_33880,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1129,event_33876,1,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1129,event_33871,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1129,event_33899,3,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_1129,event_33893,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1130,event_33902,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1130,event_33901,1,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1130,event_33917,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1130,event_33906,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1130,event_33916,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1131,event_33945,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1131,event_33953,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1131,event_33946,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1131,event_33939,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1131,event_33942,4,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_1132,event_33970,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1132,event_33967,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1132,event_33980,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1132,event_33966,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1132,event_33974,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1133,event_34005,0,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_1133,event_34007,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1133,event_34017,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1133,event_33991,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1133,event_33996,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1134,event_34031,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1134,event_34028,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1134,event_34049,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1134,event_34035,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1134,event_34024,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1135,event_34060,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1135,event_34066,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1135,event_34061,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1135,event_34059,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1135,event_34062,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1136,event_34080,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1136,event_34104,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1136,event_34107,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1136,event_34088,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1136,event_34086,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1137,event_34137,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1137,event_34136,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1137,event_34111,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1137,event_34112,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1137,event_34129,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1138,event_34153,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1138,event_34157,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1138,event_34165,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1138,event_34156,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1138,event_34164,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1139,event_34189,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1139,event_34174,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1139,event_34170,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1139,event_34177,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1139,event_34194,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1140,event_34212,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1140,event_34220,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1140,event_34222,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1140,event_34213,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1140,event_34207,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1141,event_34246,0,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1141,event_34257,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1141,event_34249,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1141,event_34240,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1141,event_34253,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1142,event_34288,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1142,event_34266,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1142,event_34264,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1142,event_34289,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1142,event_34274,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1143,event_34293,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1143,event_34313,1,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1143,event_34317,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1143,event_34294,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1143,event_34299,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1144,event_34338,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1144,event_34348,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1144,event_34331,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1144,event_34344,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1144,event_34323,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1145,event_34372,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1145,event_34379,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1145,event_34358,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1145,event_34353,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1145,event_34375,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1146,event_34392,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1146,event_34401,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1146,event_34404,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1146,event_34386,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1146,event_34408,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1147,event_34428,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1147,event_34425,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1147,event_34411,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1147,event_34438,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1147,event_34432,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1148,event_34469,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1148,event_34460,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1148,event_34465,2,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1148,event_34463,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1148,event_34468,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1149,event_34470,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1149,event_34474,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1149,event_34471,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1149,event_34473,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1149,event_34483,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1150,event_34525,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1150,event_34515,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1150,event_34507,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1150,event_34504,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1150,event_34508,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1151,event_34547,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1151,event_34542,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1151,event_34539,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1151,event_34535,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1151,event_34558,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1152,event_34580,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1152,event_34571,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1152,event_34576,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1152,event_34584,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1152,event_34560,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1153,event_34597,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1153,event_34600,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1153,event_34608,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1153,event_34591,3,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_1153,event_34615,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1154,event_34641,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1154,event_34640,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1154,event_34645,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1154,event_34626,3,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1154,event_34625,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1155,event_34673,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1155,event_34667,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1155,event_34674,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1155,event_34670,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1155,event_34671,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1156,event_34689,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1156,event_34687,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1156,event_34700,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1156,event_34685,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1156,event_34691,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1157,event_34739,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1157,event_34735,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1157,event_34734,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1157,event_34710,3,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1157,event_34711,4,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1158,event_34755,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1158,event_34753,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1158,event_34763,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1158,event_34768,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1158,event_34766,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1159,event_34779,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1159,event_34776,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1159,event_34786,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1159,event_34780,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1159,event_34793,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1160,event_34803,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1160,event_34806,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1160,event_34811,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1160,event_34814,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1160,event_34828,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1161,event_34837,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1161,event_34857,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1161,event_34849,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1161,event_34848,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1161,event_34845,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1162,event_34862,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1162,event_34866,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1162,event_34887,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1162,event_34872,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1162,event_34875,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_1163,event_34892,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1163,event_34901,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1163,event_34907,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1163,event_34894,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1163,event_34900,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1164,event_34938,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1164,event_34935,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1164,event_34937,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1164,event_34948,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1164,event_34940,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1165,event_34955,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1165,event_34951,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_1165,event_34953,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1165,event_34961,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1165,event_34976,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1166,event_34995,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1166,event_34999,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1166,event_35005,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1166,event_34982,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1166,event_34986,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_1167,event_35032,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1167,event_35025,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1167,event_35021,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_1167,event_35013,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_1167,event_35019,4,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_1168,event_35041,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_1168,event_35061,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1168,event_35042,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_1168,event_35069,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_1168,event_35059,4,pass,-0.1,1.0,0.0
